,Verse,Transcription
1076,Sir7:26,γυνή σοί ἐστιν κατὰ ψυχήν; μὴ ἐκβάλῃς αὐτήν.
1077,Sir7:27,"ἐν ὅλῃ καρδίᾳ δόξασον τὸν πατέρα σου, καὶ μητρὸς ὠδῖνας μὴ ἐπιλάθῃ·"
1078,Sir7:28,"μνήσθητι ὅτι δι’ αὐτῶν ἐγενήθης, καὶ τί ἀνταποδώσεις αὐτοῖς καθὼς αὐτοὶ σοί;"
1079,Sir7:29,"ἐν ὅλῃ ψυχῇ σου εὐλαβοῦ τὸν κύριον, καὶ τοὺς ἱερεῖς αὐτοῦ θαύμαζε·"
1080,Sir7:30,"ἐν ὅλῃ δυνάμει ἀγάπησον τὸν ποιήσαντά σε, καὶ τοὺς λειτουργοὺς αὐτοῦ μὴ ἐγκαταλίπῃς."
1081,Sir7:31,"φοβοῦ τὸν κύριον καὶ δόξασον ἱερέα, καὶ δὸς τὴν μερίδα αὐτῷ καθὼς ἐντέταλταί σοι ἀπ’ ἀρχῆς, καὶ περὶ πλημμελίας καὶ δόσιν βραχιόνων καὶ θυσίαν ἁγιασμοῦ καὶ ἀπαρχήν."
1082,Sir7:32,"καὶ πτωχῷ ἔκτεινον τὴν χεῖρά σου, ἵνα τελειωθῇ ἡ εὐλογία σου."
1083,Sir7:33,"χάρις δόματος ἔναντι παντὸς ζῶντος, καὶ ἐπὶ νεκρῷ μὴ ἀποκωλύσῃς χάριν."
1084,Sir7:34,"μὴ ὑστέρει ἀπὸ κλαιόντων, καὶ μετὰ πενθούντων πένθησον."
1085,Sir7:35,μὴ ὄκνει ἐπισκέπτεσθαι ἄρρωστον· ἐκ γὰρ τῶν τοιούτων ἀγαπηθήσῃ.
1086,Sir7:36,"ἐν πᾶσι τοῖς λόγοις σου μιμνήσκου τὰ ἔσχατά σου, καὶ εἰς τὸν αἰῶνα οὐχ ἁμαρτήσεις."
1087,Sir8:1,"Μὴ διαμάχου μετὰ ἀνθρώπου δυνάστου, μή ποτε ἐμπέσῃς εἰς τὰς χεῖρας αὐτοῦ."
1088,Sir8:2,"μὴ ἔριζε μετὰ ἀνθρώπου πλουσίου, μή ποτε ἀντιστήσῃ σου τὴν ὁλκήν· πολλοὺς γὰρ ἀπώλεσεν τὸ χρυσίον, καὶ καρδίας βασιλέων ἐξέκλινεν."
1089,Sir8:3,"μὴ διαμάχου μετὰ ἀνθρώπου γλωσσώδους, καὶ μὴ ἐπιστοιβάσῃς ἐπὶ τὸ πῦρ αὐτοῦ ξύλα."
1090,Sir8:4,"μὴ πρόσπαιζε ἀπαιδεύτῳ, ἵνα μὴ ἀτιμάζωνται οἱ πρόγονοί σου."
1091,Sir8:5,μὴ ὀνείδιζε ἄνθρωπον ἀποστρέφοντα ἀπὸ ἁμαρτίας· μνήσθητι ὅτι πάντες ἐσμὲν ἐν ἐπιτίμοις.
1092,Sir8:6,"μὴ ἀτιμάσῃς ἄνθρωπον ἐν γήρει αὐτοῦ, καὶ γὰρ ἐξ ἡμῶν γηράσκουσιν."
1093,Sir8:7,μὴ ἐπίχαιρε ἐπὶ νεκρῷ· μνήσθητι ὅτι πάντες τελευτῶμεν.
1094,Sir8:8,"μὴ παρίδῃς διήγημα σοφῶν, καὶ ἐν ταῖς παροιμίαις αὐτῶν ἀναστρέφου· ὅτι παρ’ αὐτῶν μαθήσῃ παιδείαν καὶ λειτουργῆσαι μεγιστᾶσιν."
1095,Sir8:9,"μὴ ἀστόχει διηγήματος γερόντων, καὶ γὰρ αὐτοὶ ἔμαθον παρὰ τῶν πατέρων αὐτῶν· ὅτι παρ’ αὐτῶν μαθήσῃ σύνεσιν καὶ ἐν καιρῷ χρείας δοῦναι ἀπόκρισιν."
1096,Sir8:10,"μὴ ἔκκαιε ἄνθρακας ἁμαρτωλοῦ, μὴ ἐμπυρισθῇς ἐν πυρὶ φλογὸς αὐτοῦ."
1097,Sir8:11,"μὴ ἐξαναστῇς ἀπὸ προσώπου ὑβριστοῦ, ἵνα μὴ ἐνκαθίσῃ ὡς ἔνεδρον τῷ στόματί σου."
1098,Sir8:12,"μὴ δανίσῃς ἀνθρώπῳ ἰσχυροτέρῳ σου, καὶ ἐὰν δανίσῃς, ὡς ἀπολωλεκὼς γίνου."
1099,Sir8:13,"μὴ ἐγγυήσῃ ὑπὲρ δύναμίν σου, καὶ ἐὰν ἐγγυήσῃ, ὡς ἀποτίσων φρόντιζε."
1100,Sir8:14,μὴ δικάζου μετὰ κριτοῦ. κατὰ γὰρ τὴν δόξαν αὐτοῦ κρινοῦσιν αὐτῷ.
1101,Sir8:15,"μετὰ τολμηροῦ μὴ πορεύου ἐν ὁδῷ, ἵνα μὴ καταβαρύνηται κατὰ σοῦ. ⸂⸆⸃ αὐτὸς γὰρ κατὰ τὸ θέλημα αὐτοῦ ποιήσει, καὶ τῇ ἀφροσύνῃ αὐτοῦ συναπολῇ·"
1102,Sir8:16,"μετὰ θυμώδους μὴ ποιήσῃς μάχην, καὶ μὴ διαπορεύου μετ’ αὐτοῦ τὴν ἔρημον· ὅτι ὡς οὐδὲν ἐν ὀφθαλμοῖς αὐτοῦ αἷμα, καὶ ὅπου οὐκ ἔστιν βοήθεια καταβαλεῖ σε."
1103,Sir8:17,"μετὰ μωροῦ μὴ συμβουλεύου, οὐ γὰρ δυνήσεται λόγον στέξαι."
1104,Sir8:18,"ἐνώπιον ἀλλοτρίου μὴ ποιήσῃς κρυπτόν, οὐ γὰρ γινώσκεις τί τέξεται."
1105,Sir8:19,"παντὶ ἀνθρώπῳ μὴ ἔκφαινε σὴν καρδίαν, καὶ μὴ ἀναφερέτω σοι χάριν."
1106,Sir9:1,"Μὴ ζήλου γυναῖκα τοῦ κόλπου σου, μηδὲ διδάξῃς ἐπὶ σεαυτὸν παιδείαν πονηράν·"
1107,Sir9:2,"μὴ δῷς γυναικὶ τὴν ψυχήν σου, ἐπιβῆναι αὐτὴν ἐπὶ τὴν ἰσχύν σου."
1108,Sir9:3,"μὴ ὑπάντα γυναικὶ ἑταιριζομένῃ, μή ποτε ἐμπέσῃς εἰς τὰς παγίδας αὐτῆς."
1109,Sir9:4,"μετὰ ψαλλούσης μὴ ἐνδελέχιζε, μή ποτε ἁλῷς ἐν τοῖς ἐπιχειρήμασιν αὐτῆς."
1110,Sir9:5,"παρθένον μὴ καταμάνθανε, μή ποτε σκανδαλισθῇς ἐν τοῖς ἐπιτιμίοις αὐτῆς."
1111,Sir9:6,"μὴ δῷς πόρναις τὴν ψυχήν σου, ἵνα μὴ ἀπολέσῃς τὴν κληρονομίαν σου."
1112,Sir9:7,"μὴ περιβλέπου ἐν ῥύμαις πόλεως, καὶ ἐν ταῖς ἐρήμοις αὐτῆς μὴ πλανῶ."
1113,Sir9:8,"ἀπόστρεψον ὀφθαλμὸν ἀπὸ γυναικὸς εὐμόρφου, καὶ μὴ καταμάνθανε κάλλος ἀλλότριον· ἐν κάλλει γυναικὸς πολλοὶ ἐπλανήθησαν, καὶ ἐκ τούτου φιλία ὡς πῦρ ἀνακαίεται."
1114,Sir9:9,"μετὰ ὑπάνδρου γυναικὸς μὴ κάθου τὸ σύνολον, καὶ μὴ συμβολοκοπήσῃς μετ’ αὐτῆς ἐν οἴνῳ· μή ποτε ἐκκλίνῃ ἡ ψυχή σου ἐπ’ αὐτήν, καὶ τῷ πνεύματί σου ὀλισθήσῃς εἰς ἀπώλειαν."
1115,Sir9:10,"Μὴ ἐγκαταλίπῃς φίλον ἀρχαῖον, ὁ γὰρ πρόσφατος οὐκ ἔστιν ἔφισος αὐτῷ· οἶνος νέος φίλος νέος· ἐὰν παλαιωθῇ, μετ’ εὐφροσύνης πίεσαι αὐτόν."
1116,Sir9:11,μὴ ζηλώσῃς δόξαν ἁμαρτωλοῦ· οὐ γὰρ οἶδας τί ἔσται ἡ καταστροφὴ αὐτοῦ.
1117,Sir9:12,"μὴ εὐδοκήσῃς ἐν εὐδοκίᾳ ἀσεβῶν, μνήσθητι ὅτι ἕως ᾅδου οὐ μὴ δικαιωθῶσιν."
1118,Sir9:13,"μακρὰν ἄπεχε ἀπὸ ἀνθρώπου ὃς ἔχει ἐξουσίαν τοῦ φονεῦσαι, καὶ οὐ μὴ ὑποπτεύσῃς φόβον θανότου· κἂν προσέλθῃς, μὴ πλημμελήσῃς, ἵνα μὴ ἀφέληται τὴν ζωήν σου· ἐπίγνωθι ὅτι ἐν μέσῳ παγίδων διαβαίνεις, καὶ ἐπὶ ἐπάλξεων πόλεων περιπατεῖς."
1119,Sir9:14,"κατὰ τὴν ἰσχύν σου στόχασαι τοὺς πλησίον, καὶ μετὰ σοφῶν συμβουλεύου·"
1120,Sir9:15,"καὶ μετὰ συνετῶν ἔστω ὁ διαλογισμός σου, καὶ πᾶσα διήγησίς σου ἐν νόμῳ Ὑψίστου."
1121,Sir9:16,"ἄνδρες δίκαιοι ἔστωσαν σύνδειπνοί σου, καὶ ἐν φόβῳ Κυρίου ἔστω τὸ καύχημά σου."
1122,Sir9:17,"ἐν χειρὶ τεχνιτῶν ἔργον ἐπαινεσθήσεται, καὶ ὁ ἡγούμενος λαοῦ σοφὸς ἐν λόγῳ αὐτοῦ."
1123,Sir9:18,"φοβερὸς ἐν πόλει αὐτοῦ ἀνὴρ γλωσσώδης, καὶ ὁ προπετὴς ἐν λόγῳ αὐτοῦ μισηθήσεται."
1124,Sir10:1,"Κριτὴς σοφὸς παιδεύσει τὸν λαὸν αὐτοῦ, καὶ ἡγεμονία συνετοῦ τεταγμένη ἔσται."
1125,Sir10:2,"κατὰ τὸν κριτὴν τοῦ λαοῦ αὐτοῦ οὕτως καὶ οἱ λειτουργοὶ αὐτοῦ, καὶ κατὰ τὸν ἡγούμενον τῆς πόλεως πάντες οἱ κατοικοῦντες αὐτήν."
1126,Sir10:3,"βασιλεὺς ἀπαίδευτος ἀπολεῖ τὸν λαὸν αὐτοῦ, καὶ πόλις οἰκισθήσεται ἐν συνέσει δυναστῶν."
1127,Sir10:4,"ἐν χειρὶ Κυρίου ἐξουσία τῆς γῆς, καὶ τὸν χρήσιμον ἐγερεῖ εἰς καιρὸν ἐπ’ αὐτῆς."
1128,Sir10:5,"ἐν χειρὶ Κυρίου εὐοδία ἀνδρός, καὶ προσώπῳ γραμματέως ἐπιθήσει δόξαν αὐτοῦ."
1129,Sir10:6,"Ἐπὶ παντὶ ἀδικήματι μὴ μηνιάσῃς τῷ πλησίον, καὶ μὴ πρᾶσσε μηδὲν ἐν ἔργοις ὕβρεως."
1130,Sir10:7,"μισητὴ ἔναντι Κυρίου καὶ ἀνθρώπων ὑπερηφανία, καὶ ἐξ ἀμφοτέρων πλημμελήσει ἄδικα."
1131,Sir10:8,βασιλεία ἀπὸ ἔθνους εἰς ἔθνος μετάγεται διὰ ἀδικίας καὶ ὕβρεις καὶ χρήματα.
1132,Sir10:9,τί ὑπερηφανεύεται γῆ καὶ σποδός; ὅτι ἐν ζωῇ ἔρριψα τὰ ἐνδόσθια αὐτοῦ.
1133,Sir10:10,"μακρὸν ἀρρώστημα, σκώπτει ἰατρός· καὶ βασιλεὺς σήμερον, καὶ αὔριον τελευτήσει."
1134,Sir10:11,"ἐν γὰρ τῷ ἀποθανεῖν ἄνθρωπον κληρονομήσει ἑρπετὰ καὶ θηρία, σκώληκας."
1135,Sir10:12,"ἀρχὴ ὑπερηφανίας ἀνθρώπου ἀφισταμένου ἀπὸ Κυρίου, καὶ ἀπὸ τοῦ ποιήσαντος αὐτὸν ἀπέστη ἡ καρδία αὐτοῦ."
1136,Sir10:13,"ὅτι ἀρχὴ ὑπερηφανίας ἁμαρτία, καὶ ὁ κρατῶν αὐτῆς ἐξομβρήσει βδέλυγμα. διὰ τοῦτο παρεδόξασεν Κύριος τὰς ἐπαγωγάς, καὶ κατέστρεψεν εἰς τέλος αὐτούς·"
1137,Sir10:14,"θρόνους ἀρχόντων καθεῖλεν ὁ κύριος, καὶ ἐκάθισεν πρᾳεῖς ἀντ’ αὐτῶν·"
1138,Sir10:15,"ῥίζας ἐθνῶν ἐξέτιλεν ὁ κύριος, καὶ ἐφύτευσεν ταπεινοὺς ἀντ’ αὐτῶν·"
1139,Sir10:16,"χώρας ἐθνῶν κατέστρεψεν ὁ κύριος, καὶ ἀπώλεσεν αὐτὰς ἕως θεμελίων γῆς·"
1140,Sir10:17,"ἐξήρανεν ἐξ αὐτῶν καὶ ἀπώλεσεν αὐτούς, καὶ κατέπαυσεν ἀπὸ γῆς τὸ μνημόσυνον αὐτῶν."
1141,Sir10:18,"οὐκ ἔκτισται ἀνθρώποις ὑπερηφανία, οὐδὲ ὀργὴ θυμοῦ γεννήμασιν γυναικῶν."
1142,Sir10:19,σπέρμα ἔντιμον ποῖον; σπέρμα ἀνθρώπου· σπέρμα ἔντιμον ποῖον; οἱ φοβούμενοι τὸν κύριον. σπέρμα ἄτιμον ποῖον; σπέρμα ἀνθρώπου· σπέρμα ἄτιμον ποῖον; οἱ παραβαίνοντες ἐντολάς.
1143,Sir10:20,"ἐν μέσῳ ἀδελφῶν ὁ ἡγούμενος αὐτῶν ἔντιμος, καὶ οἱ φοβούμενοι Κύριον ἐν ὀφθαλμοῖς αὐτοῦ."
1144,Sir10:21,
1145,Sir10:22,"πλούσιος καὶ ἔνδοξος καὶ πτωχός, τὸ καύχημα αὐτῶν φόβος Κυρίου."
1146,Sir10:23,"οὐ δίκαιον ἀτιμάσαι πτωχὸν συνετόν, καὶ οὐ καθῆκεν δοξάσαι ἄνδρα ἁμαρτωλόν."
1147,Sir10:24,"μεγιστὰν καὶ κριτὴς καὶ δυνάστης δοξασθήσεται, καὶ οὐκ ἔστιν αὐτῶν τις μείζων τοῦ φοβουμένου τὸν κύριον."
1148,Sir10:25,"οἰκέτῃ σοφῷ ἐλεύθεροι λειτουργήσουσιν, καὶ ἀνὴρ ἐπιστήμων οὐ γογγύσει."
1149,Sir10:26,"Μὴ σοφίζου ποιῆσαι τὸ ἔργον σου, καὶ μὴ δοξάζου ἐν καιρῷ στενοχωρίας σου."
1150,Sir10:27,"κρείσσων ἐργαζόμενος ἐν πᾶσιν ἢ περιπατῶν, ἢ δοξαζόμενος καὶ ἀπορῶν ἄρτων."
1151,Sir10:28,"τέκνον, ἐν πρᾳύτητι δόξασον τὴν ψυχήν σου, καὶ δὸς αὐτῇ τιμήν κατὰ τὴν ἀξίαν αὐτῆς."
1152,Sir10:29,τὸν ἁμαρτάνοντα εἰς τὴν ψυχὴν αὐτοῦ τίς δικαιώσει; καὶ τίς δοξάσει τὸν ἀτιμάζοντα τὴν ζωὴν αὐτοῦ;
1153,Sir10:30,"πτωχὸς δοξάζεται δι’ ἐπιστήμην αὐτοῦ, καὶ πλούσιος δοξάζεται διὰ τὸν πλοῦτον αὐτοῦ."
1154,Sir10:31,"ὁ δὲ δοξαζόμενος ἐν πτωχείᾳ, καὶ ἐν πλούτῳ ποσαχῶς; καὶ ὁ ἄδοξος ἐν πλούτῳ, ἐν πτωχείᾳ ποσαχῶς;"
1155,Sir11:1,"σοφία ταπεινοῦ ἀνύψωσεν κεφαλήν, καὶ ἐν μέσῳ μεγιστάνων καθίσει αὐτόν."
1156,Sir11:2,"μὴ αἰνέσῃς ἄνδρα ἐν κάλλει αὐτοῦ, καὶ μὴ βδέλυξῃ ἄνθρωπον ἐν ὁράσει αὐτοῦ."
1157,Sir11:3,"μικρὰ ἐν πετεινοῖς μέλισσα, καὶ ἀρχὴ γλυκασμάτων ὁ καρπὸς αὐτῆς."
1158,Sir11:4,"ἐν περιβολῇ ἱματίων μὴ καυχήσῃ, καὶ ἐν ἡμέρᾳ δόξης μὴ ἐπαίρου· ὅτι θαυμαστὰ τὰ ἔργα Κυρίου, καὶ κρυπτὰ τὰ ἔργα αὐτοῦ ἐν ἀνθρώποις."
1159,Sir11:5,"πολλοὶ τύραννοι ἐκάθισαν ἐπὶ ἐδάφους, ὁ δὲ ἀνυπονόητος ἐφόρεσεν διάδημα·"
1160,Sir11:6,"πολλοὶ δυνάσται ἠτιμάσθησαν σφόδρα, καὶ ἔνδοξοι παρεδόθησαν εἰς χεῖρας ἑταίρων."
1161,Sir11:7,"πρὶν ἐξετάσῃς μὴ μέμψῃ, νόησον πρῶτον καὶ τότε ἐπιτίμα."
1162,Sir11:8,"πρὶν ἢ ἀκοῦσαι μὴ ἀποκρίνου, καὶ ἐν μέσῳ λόγων μὴ παρεμβάλλου."
1163,Sir11:9,"περὶ πράγματος οὗ οὐκ ἔστιν σοι χρεία μὴ ἔριζε, καὶ ἐν κρίσει ἁμαρτωλῶν μὴ συνέδρευε."
1164,Sir11:10,"τέκνον, μὴ περὶ πολλὰ ἔστωσαν αἱ πράξεις σου· ἐὰν πληθύνῃς, οὐκ ἀθῳωθήσῃ· καὶ ἐὰν διώκῃς, οὐ μὴ καταλάβῃς, καὶ οὐ μὴ ἐκφύγῃς διαδράς."
1165,Sir11:11,"ἔστιν κοπιῶν καὶ πονῶν καὶ σπεύδων, καὶ τόσῳ μᾶλλον ὑστερεῖται."
1166,Sir11:12,"ἔστιν νωθρὸς καὶ προσδεόμενος ἀντιλήμψεως, ὑστερῶν ἰσχύι καὶ πτωχείᾳ περισσεύει· καὶ οἱ ὀφθαλμοὶ Κυρίου ἐπέβλεψαν αὐτῷ εἰς ἀγαθά, καὶ ἀνώρθωσεν αὐτὸν ἐκ ταπεινώσεως αὐτοῦ,"
1167,Sir11:13,"καὶ ἀνύψωσεν κεφαλὴν αὐτοῦ, καὶ ἀπεθαύμασαν ἐπ’ αὐτῷ πολλοί."
1168,Sir11:14,"ἀγαθὰ καὶ κακά, ζωὴ καὶ θάνατος, πτωχεία καὶ πλοῦτος παρὰ Κυρίου ἐστίν."
1169,Sir11:15,
1170,Sir11:16,
1171,Sir11:17,"Δόσις Κυρίου παραμένει εὐσεβέσιν, ⸆ καὶ ἡ εὐδοκία αὐτοῦ εἰς τὸν αἰῶνα εὐοδωθήσεται."
1172,Sir11:18,"ἔστιν πλουτῶν ἀπὸ προσοχῆς καὶ σφιγγίας αὐτοῦ, καὶ αὕτη ἡ μερὶς τοῦ μισθοῦ αὐτοῦ·"
1173,Sir11:19,"ἐν τῷ εἰπεῖν αὐτόν Εὗρον ἀνάπαυσιν, καὶ νῦν φάγομαι ἐκ τῶν ἀγαθῶν μου, καὶ οὐκ οἶδεν τίς καιρὸς παρελεύσεται, καὶ καταλείψει αὐτὰ ἑτέροις καὶ ἀποθανεῖται."
1174,Sir11:20,"στῆθι ἐν διαθήκῃ σου καὶ ὁμίλει ἐν αὐτῇ, καὶ ἐν τῷ ἔργῳ σου παλαιώθητι."
1175,Sir11:21,μὴ θαύμαζε ἐν ἔργοις ἁμαρτωλοῦ· πίστευε τῷ κυρίῳ καὶ ἔμμενε τῷ πόνῳ σου· ὅτι κοῦφον ἐν ὀφθαλμοῖς Κυρίου διὰ τάχους ἐξάπινα πλουτίσαι πένητα.
1176,Sir11:22,"εὐλογία Κυρίου ἐν μισθῷ εὐσεβοῦς, καὶ ἐν ὥρᾳ ταχινῇ ἀναθάλλει εὐλογίαν αὐτοῦ."
