,Verse,Transcription
1324,Mk7:6,ὁ δὲ ἀποκριθεὶς εἶπεν αὐτοῖς ὅτι καλῶς προεφήτευσεν Ἠσαΐας περὶ ὑμῶν τῶν ὑποκριτῶν ὡς γέγραπται οὗτος ὁ λαὸς τοῖς χείλεσίν με τιμᾷ ἡ δὲ καρδία αὐτῶν πόρρω ἀπέχει ἀπ' ἐμοῦ
1325,Mk7:7,μάτην δὲ σέβονταί με διδάσκοντες διδασκαλίας ἐντάλματα ἀνθρώπων
1326,Mk7:8,ἀφέντες γὰρ τὴν ἐντολὴν τοῦ θεοῦ κρατεῖτε τὴν παράδοσιν τῶν ἀνθρώπων βαπτισμοὺς ξεστῶν καὶ ποτηρίων καὶ ἄλλα παρόμοια τοιαῦτα πολλὰ ποιεῖτε
1327,Mk7:9,καὶ ἔλεγεν αὐτοῖς καλῶς ἀθετεῖτε τὴν ἐντολὴν τοῦ θεοῦ ἵνα τὴν παράδοσιν ὑμῶν τηρήσητε
1328,Mk7:10,Μωσῆς γὰρ εἶπεν τίμα τὸν πατέρα σου καὶ τὴν μητέρα σου καί ὁ κακολογῶν πατέρα ἢ μητέρα θανάτῳ τελευτάτω
1329,Mk7:11,ὑμεῖς δὲ λέγετε ἐὰν εἴπῃ ἄνθρωπος τῷ πατρὶ ἢ τῇ μητρί κορβᾶν ὅ ἐστιν δῶρον ὃ ἐὰν ἐξ ἐμοῦ ὠφεληθῇς
1330,Mk7:12,καὶ οὐκέτι ἀφίετε αὐτὸν οὐδὲν ποιῆσαι τῷ πατρὶ αὐτοῦ ἢ τῇ μητρὶ αὐτοῦ
1331,Mk7:13,ἀκυροῦντες τὸν λόγον τοῦ θεοῦ τῇ παραδόσει ὑμῶν ᾗ παρεδώκατε καὶ παρόμοια τοιαῦτα πολλὰ ποιεῖτε
1332,Mk7:14,καὶ προσκαλεσάμενος πάντα τὸν ὄχλον ἔλεγεν αὐτοῖς ἀκούετέ μου πάντες καὶ συνίετε
1333,Mk7:15,οὐδέν ἐστιν ἔξωθεν τοῦ ἀνθρώπου εἰσπορευόμενον εἰς αὐτόν ὃ δύναται αὐτὸν κοινῶσαι ἀλλὰ τὰ ἐκπορευόμενα ἀπ' αὐτοῦ ἐκεῖνά ἐστιν τὰ κοινοῦντα τὸν ἄνθρωπον
1334,Mk7:16,εἴ τις ἔχει ὦτα ἀκούειν ἀκουέτω
1335,Mk7:17,καὶ ὅτε εἰσῆλθεν εἰς οἶκον ἀπὸ τοῦ ὄχλου ἐπηρώτων αὐτὸν οἱ μαθηταὶ αὐτοῦ περὶ τῆς παραβολῆς
1336,Mk7:18,καὶ λέγει αὐτοῖς οὕτως καὶ ὑμεῖς ἀσύνετοί ἐστε οὐ νοεῖτε ὅτι πᾶν τὸ ἔξωθεν εἰσπορευόμενον εἰς τὸν ἄνθρωπον οὐ δύναται αὐτὸν κοινῶσαι
1337,Mk7:19,ὅτι οὐκ εἰσπορεύεται αὐτοῦ εἰς τὴν καρδίαν ἀλλ' εἰς τὴν κοιλίαν καὶ εἰς τὸν ἀφεδρῶνα ἐκπορεύεται καθαρίζον πάντα τὰ βρώματα
1338,Mk7:20,ἔλεγεν δὲ ὅτι τὸ ἐκ τοῦ ἀνθρώπου ἐκπορευόμενον ἐκεῖνο κοινοῖ τὸν ἄνθρωπον
1339,Mk7:21,ἔσωθεν γάρ ἐκ τῆς καρδίας τῶν ἀνθρώπων οἱ διαλογισμοὶ οἱ κακοὶ ἐκπορεύονται μοιχεῖαι πορνεῖαι φόνοι
1340,Mk7:22,κλοπαί πλεονεξίαι πονηρίαι δόλος ἀσέλγεια ὀφθαλμὸς πονηρός βλασφημία ὑπερηφανία ἀφροσύνη
1341,Mk7:23,πάντα ταῦτα τὰ πονηρὰ ἔσωθεν ἐκπορεύεται καὶ κοινοῖ τὸν ἄνθρωπον
1342,Mk7:24,καὶ ἐκεῖθεν ἀναστὰς ἀπῆλθεν εἰς τὰ μεθόρια Τύρου καὶ Σιδῶνος καὶ εἰσελθὼν εἰς οἰκίαν οὐδένα ἤθελεν γνῶναι καὶ οὐκ ἠδυνήθη λαθεῖν
1343,Mk7:25,ἀκούσασα γὰρ γυνὴ περὶ αὐτοῦ ἧς εἶχεν τὸ θυγάτριον αὐτῆς πνεῦμα ἀκάθαρτον ἐλθοῦσα προσέπεσεν πρὸς τοὺς πόδας αὐτοῦ
1344,Mk7:26,ἦν δὲ ἡ γυνὴ Ἑλληνίς Συραφοίνικισσα τῷ γένει καὶ ἠρώτα αὐτὸν ἵνα τὸ δαιμόνιον ἐκβάλῃ ἐκ τῆς θυγατρὸς αὐτῆς
1345,Mk7:27,ὁ δὲ Ἰησοῦς εἶπεν αὐτῇ ἄφες πρῶτον χορτασθῆναι τὰ τέκνα οὐ γὰρ καλόν ἐστιν λαβεῖν τὸν ἄρτον τῶν τέκνων καὶ βαλεῖν τοῖς κυναρίοις
1346,Mk7:28,ἡ δὲ ἀπεκρίθη καὶ λέγει αὐτῷ ναί κύριε καὶ γὰρ τὰ κυνάρια ὑποκάτω τῆς τραπέζης ἐσθίει ἀπὸ τῶν ψιχίων τῶν παιδίων
1347,Mk7:29,καὶ εἶπεν αὐτῇ διὰ τοῦτον τὸν λόγον ὕπαγε ἐξελήλυθεν τὸ δαιμόνιον ἐκ τῆς θυγατρός σου
1348,Mk7:30,καὶ ἀπελθοῦσα εἰς τὸν οἶκον αὐτῆς εὗρεν τὸ δαιμόνιον ἐξεληλυθός καὶ τὴν θυγατέρα βεβλημένην ἐπὶ τῆς κλίνης
1349,Mk7:31,καὶ πάλιν ἐξελθὼν ἐκ τῶν ὁρίων Τύρου καὶ Σιδῶνος ἦλθεν πρὸς τὴν θάλασσαν τῆς Γαλιλαίας ἀνὰ μέσον τῶν ὁρίων Δεκαπόλεως
1350,Mk7:32,καὶ φέρουσιν αὐτῷ κωφὸν μογγιλάλον καὶ παρακαλοῦσιν αὐτὸν ἵνα ἐπιθῇ αὐτῷ τὴν χεῖρα
1351,Mk7:33,καὶ ἀπολαβόμενος αὐτὸν ἀπὸ τοῦ ὄχλου κατ' ἰδίαν ἔβαλεν τοὺς δακτύλους αὐτοῦ εἰς τὰ ὦτα αὐτοῦ καὶ πτύσας ἥψατο τῆς γλώσσης αὐτοῦ
1352,Mk7:34,καὶ ἀναβλέψας εἰς τὸν οὐρανόν ἐστέναξεν καὶ λέγει αὐτῷ ἐφφαθά ὅ ἐστιν διανοίχθητι
1353,Mk7:35,καὶ εὐθέως διηνοίχθησαν αὐτοῦ αἱ ἀκοαί καὶ ἐλύθη ὁ δεσμὸς τῆς γλώσσης αὐτοῦ καὶ ἐλάλει ὀρθῶς
1354,Mk7:36,καὶ διεστείλατο αὐτοῖς ἵνα μηδενὶ εἴπωσιν ὅσον δὲ αὐτὸς αὐτοῖς διεστέλλετο μᾶλλον περισσότερον ἐκήρυσσον
1355,Mk7:37,καὶ ὑπερπερισσῶς ἐξεπλήσσοντο λέγοντες καλῶς πάντα πεποίηκεν καὶ τοὺς κωφοὺς ποιεῖ ἀκούειν καὶ τοὺς ἀλάλους λαλεῖν
1356,Mk8:1,ἐν ἐκείναις ταῖς ἡμέραις παμπόλλου ὄχλου ὄντος καὶ μὴ ἐχόντων τί φάγωσιν προσκαλεσάμενος ὁ Ἰησοῦς τοὺς μαθητὰς αὐτοῦ λέγει αὐτοῖς
1357,Mk8:2,σπλαγχνίζομαι ἐπὶ τὸν ὄχλον ὅτι ἤδη ἡμέραι τρεῖς προσμένουσίν μοι καὶ οὐκ ἔχουσιν τί φάγωσιν
1358,Mk8:3,καὶ ἐὰν ἀπολύσω αὐτοὺς νήστεις εἰς οἶκον αὐτῶν ἐκλυθήσονται ἐν τῇ ὁδῷ τινὲς γὰρ αὐτῶν μακρόθεν ἥκουσιν
1359,Mk8:4,καὶ ἀπεκρίθησαν αὐτῷ οἱ μαθηταὶ αὐτοῦ πόθεν τούτους δυνήσεταί τις ὧδε χορτάσαι ἄρτων ἐπ' ἐρημίας
1360,Mk8:5,καὶ ἐπηρώτα αὐτούς πόσους ἔχετε ἄρτους οἱ δὲ εἶπον ἑπτά
1361,Mk8:6,καὶ παρήγγειλεν τῷ ὄχλῳ ἀναπεσεῖν ἐπὶ τῆς γῆς καὶ λαβὼν τοὺς ἑπτὰ ἄρτους εὐχαριστήσας ἔκλασεν καὶ ἐδίδου τοῖς μαθηταῖς αὐτοῦ ἵνα παραθῶσιν καὶ παρέθηκαν τῷ ὄχλῳ
1362,Mk8:7,καὶ εἶχον ἰχθύδια ὀλίγα καὶ εὐλογήσας εἶπεν παραθεῖναι καὶ αὐτά
1363,Mk8:8,ἔφαγον δέ καὶ ἐχορτάσθησαν καὶ ἦραν περισσεύματα κλασμάτων ἑπτὰ σπυρίδας
1364,Mk8:9,ἦσαν δὲ οἱ φαγόντες ὡς τετρακισχίλιοι καὶ ἀπέλυσεν αὐτούς
1365,Mk8:10,καὶ εὐθέως ἐμβὰς εἰς τὸ πλοῖον μετὰ τῶν μαθητῶν αὐτοῦ ἦλθεν εἰς τὰ μέρη Δαλμανουθά
1366,Mk8:11,καὶ ἐξῆλθον οἱ Φαρισαῖοι καὶ ἤρξαντο συζητεῖν αὐτῷ ζητοῦντες παρ' αὐτοῦ σημεῖον ἀπὸ τοῦ οὐρανοῦ πειράζοντες αὐτόν
1367,Mk8:12,καὶ ἀναστενάξας τῷ πνεύματι αὐτοῦ λέγει τί ἡ γενεὰ αὕτη σημεῖον ἐπιζητεῖ ἀμὴν λέγω ὑμῖν εἰ δοθήσεται τῇ γενεᾷ ταύτῃ σημεῖον
1368,Mk8:13,καὶ ἀφεὶς αὐτούς ἐμβὰς πάλιν εἰς πλοῖον ἀπῆλθεν εἰς τὸ πέραν
1369,Mk8:14,καὶ ἐπελάθοντο λαβεῖν ἄρτους καὶ εἰ μὴ ἕνα ἄρτον οὐκ εἶχον μεθ' ἑαυτῶν ἐν τῷ πλοίῳ
1370,Mk8:15,καὶ διεστέλλετο αὐτοῖς λέγων ὁρᾶτε βλέπετε ἀπὸ τῆς ζύμης τῶν Φαρισαίων καὶ τῆς ζύμης Ἡρῴδου
1371,Mk8:16,καὶ διελογίζοντο πρὸς ἀλλήλους λέγοντες ὅτι ἄρτους οὐκ ἔχομεν
1372,Mk8:17,καὶ γνοὺς ὁ Ἰησοῦς λέγει αὐτοῖς τί διαλογίζεσθε ὅτι ἄρτους οὐκ ἔχετε οὔπω νοεῖτε οὐδὲ συνίετε ἔτι πεπωρωμένην ἔχετε τὴν καρδίαν ὑμῶν
1373,Mk8:18,ὀφθαλμοὺς ἔχοντες οὐ βλέπετε καὶ ὦτα ἔχοντες οὐκ ἀκούετε καὶ οὐ μνημονεύετε
1374,Mk8:19,ὅτε τοὺς πέντε ἄρτους ἔκλασα εἰς τοὺς πεντακισχιλίους πόσους κοφίνους πλήρεις κλασμάτων ἤρατε λέγουσιν αὐτῷ δώδεκα
1375,Mk8:20,ὅτε δὲ τοὺς ἑπτὰ εἰς τοὺς τετρακισχιλίους πόσων σπυρίδων πληρώματα κλασμάτων ἤρατε οἱ δὲ εἶπον ἑπτά
1376,Mk8:21,καὶ ἔλεγεν αὐτοῖς πῶς οὐ συνίετε
1377,Mk8:22,καὶ ἔρχεται εἰς Βηθσαϊδάν καὶ φέρουσιν αὐτῷ τυφλόν καὶ παρακαλοῦσιν αὐτὸν ἵνα αὐτοῦ ἅψηται
1378,Mk8:23,καὶ ἐπιλαβόμενος τῆς χειρὸς τοῦ τυφλοῦ ἐξήγαγεν αὐτὸν ἔξω τῆς κώμης καὶ πτύσας εἰς τὰ ὄμματα αὐτοῦ ἐπιθεὶς τὰς χεῖρας αὐτῷ ἐπηρώτα αὐτὸν εἴ τι βλέπει
1379,Mk8:24,καὶ ἀναβλέψας ἔλεγεν βλέπω τοὺς ἀνθρώπους ὅτι ὡς δένδρα ὁρῶ περιπατοῦντας
1380,Mk8:25,εἶτα πάλιν ἐπέθηκεν τὰς χεῖρας ἐπὶ τοὺς ὀφθαλμοὺς αὐτοῦ καὶ ἐποίησεν αὐτὸν ἀναβλέψαι καὶ ἀποκατεστάθη καὶ ἐνέβλεψεν τηλαυγῶς ἅπαντας
1381,Mk8:26,καὶ ἀπέστειλεν αὐτὸν εἰς τὸν οἶκον αὐτοῦ λέγων μηδὲ εἰς τὴν κώμην εἰσέλθῃς μηδὲ εἴπῃς τινὶ ἐν τῇ κώμῃ
1382,Mk8:27,καὶ ἐξῆλθεν ὁ Ἰησοῦς καὶ οἱ μαθηταὶ αὐτοῦ εἰς τὰς κώμας Καισαρείας τῆς Φιλίππου καὶ ἐν τῇ ὁδῷ ἐπηρώτα τοὺς μαθητὰς αὐτοῦ λέγων αὐτοῖς τίνα με λέγουσιν οἱ ἄνθρωποι εἶναι
1383,Mk8:28,οἱ δὲ ἀπεκρίθησαν Ἰωάννην τὸν βαπτιστήν καὶ ἄλλοι Ἠλίαν ἄλλοι δὲ ἕνα τῶν προφητῶν
1384,Mk8:29,καὶ αὐτὸς λέγει αὐτοῖς ὑμεῖς δὲ τίνα με λέγετε εἶναι ἀποκριθεὶς δὲ ὁ Πέτρος λέγει αὐτῷ σὺ εἶ ὁ χριστός
1385,Mk8:30,καὶ ἐπετίμησεν αὐτοῖς ἵνα μηδενὶ λέγωσιν περὶ αὐτοῦ
1386,Mk8:31,καὶ ἤρξατο διδάσκειν αὐτούς ὅτι δεῖ τὸν υἱὸν τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ τῶν ἀρχιερέων καὶ τῶν γραμματέων καὶ ἀποκτανθῆναι καὶ μετὰ τρεῖς ἡμέρας ἀναστῆναι
1387,Mk8:32,καὶ παρρησίᾳ τὸν λόγον ἐλάλει καὶ προσλαβόμενος αὐτὸν ὁ Πέτρος ἤρξατο ἐπιτιμᾷν αὐτῷ
1388,Mk8:33,ὁ δὲ ἐπιστραφείς καὶ ἰδὼν τοὺς μαθητὰς αὐτοῦ ἐπετίμησεν τῷ Πέτρῳ λέγων ὕπαγε ὀπίσω μου Σατανᾶ ὅτι οὐ φρονεῖς τὰ τοῦ θεοῦ ἀλλὰ τὰ τῶν ἀνθρώπων
1389,Mk8:34,καὶ προσκαλεσάμενος τὸν ὄχλον σὺν τοῖς μαθηταῖς αὐτοῦ εἶπεν αὐτοῖς ὅστις θέλει ὀπίσω μου ἀκολουθεῖν ἀπαρνησάσθω ἑαυτόν καὶ ἀράτω τὸν σταυρὸν αὐτοῦ καὶ ἀκολουθείτω μοι
1390,Mk8:35,ὃς γὰρ ἂν θέλῃ τὴν ψυχὴν αὐτοῦ σῶσαι ἀπολέσει αὐτήν ὃς δ' ἂν ἀπολέσῃ τὴν ἑαυτοῦ ψυχὴν ἕνεκεν ἐμοῦ καὶ τοῦ εὐαγγελίου οὗτος σώσει αὐτήν
1391,Mk8:36,τί γὰρ ὠφελήσει ἄνθρωπον ἐὰν κερδήσῃ τὸν κόσμον ὅλον καὶ ζημιωθῇ τὴν ψυχὴν αὐτοῦ
1392,Mk8:37,ἢ τί δώσει ἄνθρωπος ἀντάλλαγμα τῆς ψυχῆς αὐτοῦ
1393,Mk8:38,ὃς γὰρ ἐὰν ἐπαισχυνθῇ με καὶ τοὺς ἐμοὺς λόγους ἐν τῇ γενεᾷ ταύτῃ τῇ μοιχαλίδι καὶ ἁμαρτωλῷ καὶ ὁ υἱὸς τοῦ ἀνθρώπου ἐπαισχυνθήσεται αὐτόν ὅταν ἔλθῃ ἐν τῇ δόξῃ τοῦ πατρὸς αὐτοῦ μετὰ τῶν ἀγγέλων τῶν ἁγίων
1394,Mk9:1,καὶ ἔλεγεν αὐτοῖς ἀμὴν λέγω ὑμῖν ὅτι εἰσίν τινες τῶν ὧδε ἑστηκότων οἵτινες οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν τὴν βασιλείαν τοῦ θεοῦ ἐληλυθυῖαν ἐν δυνάμει
1395,Mk9:2,καὶ μεθ' ἡμέρας ἓξ παραλαμβάνει ὁ Ἰησοῦς τὸν Πέτρον καὶ τὸν Ἰάκωβον καὶ Ἰωάννην καὶ ἀναφέρει αὐτοὺς εἰς ὄρος ὑψηλὸν κατ' ἰδίαν μόνους καὶ μετεμορφώθη ἔμπροσθεν αὐτῶν
1396,Mk9:3,καὶ τὰ ἱμάτια αὐτοῦ ἐγένοντο στίλβοντα λευκὰ λίαν ὡς χιών οἷα γναφεὺς ἐπὶ τῆς γῆς οὐ δύναται λευκᾶναι
1397,Mk9:4,καὶ ὤφθη αὐτοῖς Ἠλίας σὺν Μωσῇ καὶ ἦσαν συλλαλοῦντες τῷ Ἰησοῦ
1398,Mk9:5,καὶ ἀποκριθεὶς ὁ Πέτρος λέγει τῷ Ἰησοῦ ῥαββί καλόν ἐστιν ἡμᾶς ὧδε εἶναι καὶ ποιήσωμεν σκηνὰς τρεῖς σοὶ μίαν καὶ Μωσῇ μίαν καὶ Ἠλίᾳ μίαν
1399,Mk9:6,οὐ γὰρ ᾔδει τί λαλήσει ἦσαν γὰρ ἔκφοβοι
1400,Mk9:7,καὶ ἐγένετο νεφέλη ἐπισκιάζουσα αὐτοῖς καὶ ἦλθεν φωνὴ ἐκ τῆς νεφέλης οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός αὐτοῦ ἀκούετε
1401,Mk9:8,καὶ ἐξάπινα περιβλεψάμενοι οὐκέτι οὐδένα εἶδον ἀλλὰ τὸν Ἰησοῦν μόνον μεθ' ἑαυτῶν
1402,Mk9:9,καταβαινόντων δὲ αὐτῶν ἀπὸ τοῦ ὄρους διεστείλατο αὐτοῖς ἵνα μηδενὶ διηγήσωνται ἃ εἶδον εἰ μὴ ὅταν ὁ υἱὸς τοῦ ἀνθρώπου ἐκ νεκρῶν ἀναστῇ
1403,Mk9:10,καὶ τὸν λόγον ἐκράτησαν πρὸς ἑαυτούς συζητοῦντες τί ἐστιν τὸ ἐκ νεκρῶν ἀναστῆναι
