Verse,Transcription
Mark 13:29,οὕτως καὶ ὑμεῖς ὅταν ἴδητε ταῦτα γινόμενα γινώσκετε ὅτι ἐγγύς ἐστιν ἐπὶ θύραις
Mark 13:30,ἀμὴν λέγω ὑμῖν ὅτι οὐ μὴ παρέλθῃ ἡ γενεὰ αὕτη μέχρις οὗ ταῦτα πάντα γένηται
Mark 13:31,ὁ οὐρανὸς καὶ ἡ γῆ παρελεύσονται οἱ δὲ λόγοι μου οὐ μὴ παρελεύσονται
Mark 13:32,περὶ δὲ τῆς ἡμέρας ἐκείνης ἢ τῆς ὥρας οὐδεὶς οἶδεν οὐδὲ οἱ ἄγγελοι ἐν οὐρανῷ οὐδὲ ὁ υἱός εἰ μὴ ὁ πατήρ
Mark 13:33,βλέπετε ἀγρυπνεῖτε οὐκ οἴδατε γὰρ πότε ὁ καιρός ἐστιν
Mark 13:34,ὡς ἄνθρωπος ἀπόδημος ἀφεὶς τὴν οἰκίαν αὐτοῦ καὶ δοὺς τοῖς δούλοις αὐτοῦ τὴν ἐξουσίαν ἑκάστῳ τὸ ἔργον αὐτοῦ καὶ τῷ θυρωρῷ ἐνετείλατο ἵνα γρηγορῇ
Mark 13:35,γρηγορεῖτε οὖν οὐκ οἴδατε γὰρ πότε ὁ κύριος τῆς οἰκίας ἔρχεται ἢ ὀψὲ ἢ μεσονύκτιον ἢ ἀλεκτοροφωνίας ἢ πρωΐ
Mark 13:36,μὴ ἐλθὼν ἐξαίφνης εὕρῃ ὑμᾶς καθεύδοντας
Mark 13:37,ὃ δὲ ὑμῖν λέγω πᾶσιν λέγω γρηγορεῖτε
Mark 14:1,ἦν δὲ τὸ πάσχα καὶ τὰ ἄζυμα μετὰ δύο ἡμέρας καὶ ἐζήτουν οἱ ἀρχιερεῖς καὶ οἱ γραμματεῖς πῶς αὐτὸν ἐν δόλῳ κρατήσαντες ἀποκτείνωσιν
Mark 14:2,ἔλεγον γάρ μὴ ἐν τῇ ἑορτῇ μήποτε ἔσται θόρυβος τοῦ λαοῦ
Mark 14:3,καὶ ὄντος αὐτοῦ ἐν Βηθανίᾳ ἐν τῇ οἰκίᾳ Σίμωνος τοῦ λεπροῦ κατακειμένου αὐτοῦ ἦλθεν γυνὴ ἔχουσα ἀλάβαστρον μύρου νάρδου πιστικῆς πολυτελοῦς συντρίψασα τὸν ἀλάβαστρον κατέχεεν αὐτοῦ τῆς κεφαλῆς
Mark 14:4,ἦσαν δέ τινες ἀγανακτοῦντες πρὸς ἑαυτούς εἰς τί ἡ ἀπώλεια αὕτη τοῦ μύρου γέγονεν
Mark 14:5,ἠδύνατο γὰρ τοῦτο τὸ μύρον πραθῆναι ἐπάνω δηναρίων τριακοσίων καὶ δοθῆναι τοῖς πτωχοῖς καὶ ἐνεβριμοῦντο αὐτῇ
Mark 14:6,ὁ δὲ Ἰησοῦς εἶπεν ἄφετε αὐτήν τί αὐτῇ κόπους παρέχετε καλὸν ἔργον ἠργάσατο ἐν ἐμοί
Mark 14:7,πάντοτε γὰρ τοὺς πτωχοὺς ἔχετε μεθ' ἑαυτῶν καὶ ὅταν θέλητε δύνασθε εὖ ποιῆσαι ἐμὲ δὲ οὐ πάντοτε ἔχετε
Mark 14:8,ὃ ἔσχεν ἐποίησεν προέλαβεν μυρίσαι μου τὸ σῶμά εἰς τὸν ἐνταφιασμόν
Mark 14:9,ἀμὴν δὲ λέγω ὑμῖν ὅπου ἐὰν κηρυχθῇ τὸ εὐαγγέλιον εἰς ὅλον τὸν κόσμον καὶ ὃ ἐποίησεν αὕτη λαληθήσεται εἰς μνημόσυνον αὐτῆς
Mark 14:10,καὶ Ἰούδας Ἰσκαριώθ ὁ εἷς τῶν δώδεκα ἀπῆλθεν πρὸς τοὺς ἀρχιερεῖς ἵνα αὐτὸν παραδοῖ αὐτοῖς
Mark 14:11,οἱ δὲ ἀκούσαντες ἐχάρησαν καὶ ἐπηγγείλαντο αὐτῷ ἀργύριον δοῦναι καὶ ἐζήτει πῶς αὐτὸν εὐκαίρως παραδοῖ
Mark 14:12,καὶ τῇ πρώτῃ ἡμέρᾳ τῶν ἀζύμων ὅτε τὸ πάσχα ἔθυον λέγουσιν αὐτῷ οἱ μαθηταὶ αὐτοῦ ποῦ θέλεις ἀπελθόντες ἑτοιμάσωμεν ἵνα φάγῃς τὸ πάσχα
Mark 14:13,καὶ ἀποστέλλει δύο τῶν μαθητῶν αὐτοῦ καὶ λέγει αὐτοῖς ὑπάγετε εἰς τὴν πόλιν καὶ ἀπαντήσει ὑμῖν ἄνθρωπος κεράμιον ὕδατος βαστάζων ἀκολουθήσατε αὐτῷ
Mark 14:14,καὶ ὅπου ἐὰν εἰσέλθῃ εἴπατε τῷ οἰκοδεσπότῃ ὅτι ὁ διδάσκαλος λέγει ποῦ ἐστιν τὸ κατάλυμά μου ὅπου τὸ πάσχα μετὰ τῶν μαθητῶν μου φάγω
Mark 14:15,καὶ αὐτὸς ὑμῖν δείξει ἀνάγαιον μέγα ἐστρωμένον ἕτοιμον κἀκεῖ ἑτοιμάσατε ἡμῖν
Mark 14:16,καὶ ἐξῆλθον οἱ μαθηταὶ καὶ ἦλθον εἰς τὴν πόλιν καὶ εὗρον καθὼς εἶπεν αὐτοῖς καὶ ἡτοίμασαν τὸ πάσχα
Mark 14:17,καὶ ὀψίας γενομένης ἔρχεται μετὰ τῶν δώδεκα
Mark 14:18,καὶ ἀνακειμένων αὐτῶν καὶ ἐσθιόντων ὁ Ἰησοῦς εἶπεν ἀμὴν λέγω ὑμῖν ὅτι εἷς ἐξ ὑμῶν παραδώσει με ὁ ἐσθίων μετ' ἐμοῦ
Mark 14:19,ἤρξαντο λυπεῖσθαι καὶ λέγειν αὐτῷ εἷς κατὰ εἷς μήτι ἐγώ
Mark 14:20,ὁ δὲ εἶπεν αὐτοῖς εἷς τῶν δώδεκα ὁ ἐμβαπτόμενος μετ' ἐμοῦ εἰς τὸ τρύβλιον
Mark 14:21,ὅτι ὁ μὲν υἱὸς τοῦ ἀνθρώπου ὑπάγει καθὼς γέγραπται περὶ αὐτοῦ οὐαὶ δὲ τῷ ἀνθρώπῳ ἐκείνῳ δι' οὗ ὁ υἱὸς τοῦ ἀνθρώπου παραδίδοται καλὸν αὐτῷ εἰ οὐκ ἐγεννήθη ὁ ἄνθρωπος ἐκεῖνος
Mark 14:22,καὶ ἐσθιόντων αὐτῶν λαβὼν ἄρτον εὐλογήσας ἔκλασεν καὶ ἔδωκεν αὐτοῖς καὶ εἶπεν λάβετε τοῦτό ἐστιν τὸ σῶμά μου
Mark 14:23,καὶ λαβὼν ποτήριον εὐχαριστήσας ἔδωκεν αὐτοῖς καὶ ἔπιον ἐξ αὐτοῦ πάντες
Mark 14:24,καὶ εἶπεν αὐτοῖς τοῦτό ἐστιν τὸ αἷμά μου τῆς διαθήκης τὸ ἐκχυννόμενον ὑπὲρ πολλῶν
Mark 14:25,ἀμὴν λέγω ὑμῖν ὅτι οὐκέτι οὐ μὴ πίω ἐκ τοῦ γενήματος τῆς ἀμπέλου ἕως τῆς ἡμέρας ἐκείνης ὅταν αὐτὸ πίνω καινὸν ἐν τῇ βασιλείᾳ τοῦ θεοῦ
Mark 14:26,καὶ ὑμνήσαντες ἐξῆλθον εἰς τὸ ὄρος τῶν ἐλαιῶν
Mark 14:27,καὶ λέγει αὐτοῖς ὁ Ἰησοῦς ὅτι πάντες σκανδαλισθήσεσθε ὅτι γέγραπται πατάξω τὸν ποιμένα καὶ τὰ πρόβατα διασκορπισθήσονται
Mark 14:28,ἀλλὰ μετὰ τὸ ἐγερθῆναί με προάξω ὑμᾶς εἰς τὴν Γαλιλαίαν
Mark 14:29,ὁ δὲ Πέτρος ἔφη αὐτῷ εἰ καὶ πάντες σκανδαλισθήσονται ἀλλ' οὐκ ἐγώ
Mark 14:30,καὶ λέγει αὐτῷ ὁ Ἰησοῦς ἀμὴν λέγω σοι ὅτι σὺ σήμερον ταύτῃ τῇ νυκτὶ πρὶν ἢ δὶς ἀλέκτορα φωνῆσαι τρίς με ἀπαρνήσῃ
Mark 14:31,ὁ δὲ ἐκπερισσῶς ἐλάλει ἐὰν με δέῃ συναποθανεῖν σοι οὐ μή σε ἀπαρνήσωμαι ὡσαύτως δὲ καὶ πάντες ἔλεγον
Mark 14:32,καὶ ἔρχονται εἰς χωρίον οὗ τὸ ὄνομα Γεθσημανεί καὶ λέγει τοῖς μαθηταῖς αὐτοῦ καθίσατε ὧδε ἕως προσεύξωμαι
Mark 14:33,καὶ παραλαμβάνει τὸν Πέτρον καὶ Ἰάκωβον καὶ Ἰωάννην μετ' αὐτοῦ καὶ ἤρξατο ἐκθαμβεῖσθαι καὶ ἀδημονεῖν
Mark 14:34,καὶ λέγει αὐτοῖς περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου μείνατε ὧδε καὶ γρηγορεῖτε
Mark 14:35,καὶ προελθὼν μικρὸν ἔπιπτεν ἐπὶ τῆς γῆς καὶ προσηύχετο ἵνα εἰ δυνατόν ἐστιν παρέλθῃ ἀπ' αὐτοῦ ἡ ὥρα
Mark 14:36,καὶ ἔλεγεν ἀββᾶ ὁ πατήρ πάντα δυνατά σοι παρένεγκε τὸ ποτήριον τοῦτο ἀπ' ἐμοῦ ἀλλ' οὐ τί ἐγὼ θέλω ἀλλὰ τί σύ
Mark 14:37,καὶ ἔρχεται καὶ εὑρίσκει αὐτοὺς καθεύδοντας καὶ λέγει τῷ Πέτρῳ Σίμων καθεύδεις οὐκ ἴσχυσας μίαν ὥραν γρηγορῆσαι
Mark 14:38,γρηγορεῖτε καὶ προσεύχεσθε ἵνα μὴ ἔλθητε εἰς πειρασμόν τὸ μὲν πνεῦμα πρόθυμον ἡ δὲ σὰρξ ἀσθενής
Mark 14:39,καὶ πάλιν ἀπελθὼν προσηύξατο τὸν αὐτὸν λόγον εἰπών
Mark 14:40,καὶ ὑποστρέψας εὗρεν αὐτοὺς πάλιν καθεύδοντας ἦσαν γὰρ αὐτῶν οἱ ὀφθαλμοὶ καταβαρυνόμενοι καὶ οὐκ ᾔδεισαν τί ἀποκριθῶσιν αὐτῷ
Mark 14:41,καὶ ἔρχεται τὸ τρίτον καὶ λέγει αὐτοῖς καθεύδετε τὸ λοιπὸν καὶ ἀναπαύεσθε ἀπέχει ἦλθεν ἡ ὥρα ἰδοὺ παραδίδοται ὁ υἱὸς τοῦ ἀνθρώπου εἰς τὰς χεῖρας τῶν ἁμαρτωλῶν
Mark 14:42,ἐγείρεσθε ἄγωμεν ἰδοὺ ὁ παραδιδούς με ἤγγισεν
Mark 14:43,καὶ εὐθὺς ἔτι αὐτοῦ λαλοῦντος παραγίνεται Ἰούδας ὁ Ἰσκαριώτης εἷς τῶν δώδεκα καὶ μετ' αὐτοῦ ὄχλος μετὰ μαχαιρῶν καὶ ξύλων παρὰ τῶν ἀρχιερέων καὶ τῶν γραμματέων καὶ πρεσβυτέρων
Mark 14:44,δεδώκει δὲ ὁ παραδιδοὺς αὐτὸν σύνσημον αὐτοῖς λέγων ὃν ἂν φιλήσω αὐτός ἐστιν κρατήσατε αὐτὸν καὶ ἀπάγετε ἀσφαλῶς
Mark 14:45,καὶ ἐλθὼν εὐθὺς προσελθὼν αὐτῷ λέγει ῥαββεί καὶ κατεφίλησεν αὐτόν
Mark 14:46,οἱ δὲ ἐπέβαλον τὰς χεῖρας αὐτῷ καὶ ἐκράτησαν αὐτόν
Mark 14:47,εἷς δέ τις τῶν παρεστηκότων σπασάμενος τὴν μάχαιραν ἔπαισεν τὸν δοῦλον τοῦ ἀρχιερέως καὶ ἀφεῖλεν αὐτοῦ τὸ ὠτάριον
Mark 14:48,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς ὡς ἐπὶ λῃστὴν ἐξήλθατε μετὰ μαχαιρῶν καὶ ξύλων συλλαβεῖν με
Mark 14:49,καθ' ἡμέραν ἤμην πρὸς ὑμᾶς ἐν τῷ ἱερῷ διδάσκων καὶ οὐκ ἐκρατήσατέ με ἀλλ' ἵνα πληρωθῶσιν αἱ γραφαί
Mark 14:50,καὶ ἀφέντες αὐτὸν ἔφυγον πάντες
Mark 14:51,καὶ εἷς τις νεανίσκος συνηκολούθει αὐτῷ περιβεβλημένος σινδόνα ἐπὶ γυμνοῦ καὶ κρατοῦσιν αὐτόν
Mark 14:52,ὁ δὲ καταλιπὼν τὴν σινδόνα γυμνὸς ἔφυγεν
Mark 14:53,καὶ ἀπήγαγον τὸν Ἰησοῦν πρὸς τὸν ἀρχιερέα καὶ συνέρχονται πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι καὶ οἱ γραμματεῖς
Mark 14:54,καὶ ὁ Πέτρος ἀπὸ μακρόθεν ἠκολούθησεν αὐτῷ ἕως ἔσω εἰς τὴν αὐλὴν τοῦ ἀρχιερέως καὶ ἦν συνκαθήμενος μετὰ τῶν ὑπηρετῶν καὶ θερμαινόμενος πρὸς τὸ φῶς
Mark 14:55,οἱ δὲ ἀρχιερεῖς καὶ ὅλον τὸ συνέδριον ἐζήτουν κατὰ τοῦ Ἰησοῦ μαρτυρίαν εἰς τὸ θανατῶσαι αὐτόν καὶ οὐχ εὕρισκον
Mark 14:56,πολλοὶ γὰρ ἐψευδομαρτύρουν κατ' αὐτοῦ καὶ ἴσαι αἱ μαρτυρίαι οὐκ ἦσαν
Mark 14:57,καί τινες ἀναστάντες ἐψευδομαρτύρουν κατ' αὐτοῦ λέγοντες
Mark 14:58,ὅτι ἡμεῖς ἠκούσαμεν αὐτοῦ λέγοντος ὅτι ἐγὼ καταλύσω τὸν ναὸν τοῦτον τὸν χειροποίητον καὶ διὰ τριῶν ἡμερῶν ἄλλον ἀχειροποίητον οἰκοδομήσω
Mark 14:59,καὶ οὐδὲ οὕτως ἴση ἦν ἡ μαρτυρία αὐτῶν
Mark 14:60,καὶ ἀναστὰς ὁ ἀρχιερεὺς εἰς μέσον ἐπηρώτησεν τὸν Ἰησοῦν λέγων οὐκ ἀποκρίνῃ οὐδέν τί οὗτοί σου καταμαρτυροῦσιν
Mark 14:61,ὁ δὲ ἐσιώπα καὶ οὐκ ἀπεκρίνατο οὐδέν πάλιν ὁ ἀρχιερεὺς ἐπηρώτα αὐτὸν καὶ λέγει αὐτῷ σὺ εἶ ὁ Χριστὸς ὁ υἱὸς τοῦ εὐλογητοῦ
Mark 14:62,ὁ δὲ Ἰησοῦς εἶπεν ἐγώ εἰμι καὶ ὄψεσθε τὸν υἱὸν τοῦ ἀνθρώπου ἐκ δεξιῶν καθήμενον τῆς δυνάμεως καὶ ἐρχόμενον μετὰ τῶν νεφελῶν τοῦ οὐρανοῦ
Mark 14:63,ὁ δὲ ἀρχιερεὺς διαρρήξας τοὺς χιτῶνας αὐτοῦ λέγει τί ἔτι χρείαν ἔχομεν μαρτύρων
Mark 14:64,ἠκούσατε τῆς βλασφημίας τί ὑμῖν φαίνενεται οἱ δὲ πάντες κατέκριναν αὐτὸν ἔνοχον εἶναι θανάτου
Mark 14:65,καὶ ἤρξαντό τινες ἐμπτύειν αὐτῷ καὶ περικαλύπτειν αὐτοῦ τὸ πρόσωπον καὶ κολαφίζεν αὐτὸν καὶ λέγειν αὐτῷ προφήτευσον καὶ οἱ ὑπηρέται ῥαπίσμασιν αὐτὸν ἔλαβον
Mark 14:66,καὶ ὄντος τοῦ Πέτρου κάτω ἐν τῇ αὐλῇ ἔρχεται μία τῶν παιδισκῶν τοῦ ἀρχιερέως
Mark 14:67,καὶ ἰδοῦσα τὸν Πέτρον θερμαινόμενον ἐμβλέψασα αὐτῷ λέγει καὶ σὺ μετὰ τοῦ Ναζαρηνοῦ ἦσθα τοῦ Ἰησοῦ
Mark 14:68,ὁ δὲ ἠρνήσατο λέγων οὔτε οἶδα οὔτε ἐπίσταμαι σὺ τί λέγεις καὶ ἐξῆλθεν ἔξω εἰς τὸ προαύλιον καὶ ἀλέκτωρ ἐφώνησεν
Mark 14:69,καὶ ἡ παιδίσκη ἰδοῦσα αὐτὸν ἤρξατο πάλιν λέγειν τοῖς παρεστῶσιν ὅτι οὗτος ἐξ αὐτῶν ἐστιν
Mark 14:70,ὁ δὲ πάλιν ἠρνεῖτο καὶ μετὰ μικρὸν πάλιν οἱ παρεστῶτες ἔλεγον τῷ Πέτρῳ ἀληθῶς ἐξ αὐτῶν εἶ καὶ γὰρ Γαλιλαῖος εἶ
Mark 14:71,ὁ δὲ ἤρξατο ἀναθεματίζειν καὶ ὀμνύναι ὅτι οὐκ οἶδα τὸν ἄνθρωπον τοῦτον ὃν λέγετε
Mark 14:72,καὶ εὐθὺς ἐκ δευτέρου ἀλέκτωρ ἐφώνησεν καὶ ἀνεμνήσθη ὁ Πέτρος τὸ ῥῆμα ὡς εἶπεν αὐτῷ ὁ Ἰησοῦς ὅτι πρὶν ἀλέκτορα φωνῆσαι δὶς τρίς με ἀπαρνήσῃ καὶ ἐπιβαλὼν ἔκλαιεν
Mark 15:1,καὶ εὐθὺς πρωῒ συμβούλιον ἑτοιμάσαντες οἱ ἀρχιερεῖς μετὰ τῶν πρεσβυτέρων καὶ τῶν γραμματέων καὶ ὅλον τὸ συνέδριον δήσαντες τὸν Ἰησοῦν ἀπήνεγκαν καὶ παρέδωκαν Πειλάτῳ
Mark 15:2,καὶ ἐπηρώτησεν αὐτὸν ὁ Πειλᾶτος σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων ὁ δὲ ἀποκριθεὶς αὐτῷ λέγει σὺ λέγεις
Mark 15:3,καὶ κατηγόρουν αὐτοῦ οἱ ἀρχιερεῖς πολλά
